lambda_um,width_um,height_um,n_eff_TE,n_eff_TM
0.75,1.475,0.7,1.96698494648244,1.95839613247501
0.75,1.475,0.725,1.96954612767606,1.96181386663868
0.75,1.475,0.75,1.97192415216756,1.96493220389125
0.75,1.475,0.775,1.97410815260809,1.96778793519472
0.75,1.475,0.8,1.9761264885065,1.97040798851191
0.75,1.475,0.825,1.97799645570708,1.9728181191396
0.75,1.475,0.85,1.9797338586284,1.9750411654295
0.75,1.475,0.875,1.98135362944406,1.97709775555924
0.75,1.475,0.9,1.98287064577359,1.9790070937788
0.75,1.475,0.925,1.98430094735403,1.98078796988031
0.75,1.475,0.95,1.98566373857159,1.98246026358475
0.75,1.475,0.975,1.9869850019514,1.98404752789609
0.75,1.475,1,1.9883047090858,1.98558209329077
0.75,1.5,0.6,1.9545442147525,1.94126683484978
0.75,1.5,0.625,1.9582145554048,1.94634040179425
0.75,1.5,0.65,1.96157933312513,1.9509032420333
0.75,1.5,0.675,1.96463159057516,1.95504570898948
0.75,1.5,0.7,1.96744440037176,1.95879304296455
0.75,1.5,0.725,1.97000807764949,1.96221526949033
0.75,1.5,0.75,1.97238202407133,1.96532783636071
0.75,1.5,0.775,1.97456531338257,1.96818300042447
0.75,1.5,0.8,1.9765829864905,1.97080252940181
0.75,1.5,0.825,1.97845233325974,1.97321217314114
0.75,1.5,0.85,1.980189151536,1.97543476449044
0.75,1.5,0.875,1.98180836566742,1.97749092565352
0.75,1.5,0.9,1.98332484307538,1.97939985379218
0.75,1.5,0.925,1.98475460892731,1.98118032941861
0.75,1.5,0.95,1.98611684484257,1.98285221882379
0.75,1.5,0.975,1.98743749431265,1.98443905348486
0.75,1.5,1,1.98875645426975,1.98597312518413
0.775,0.75,0.6,1.9095970954939,1.90290139791813
0.775,0.75,0.625,1.91349952082513,1.90827244127496
0.775,0.75,0.65,1.91704330274566,1.9131373267394
0.775,0.75,0.675,1.92029884127606,1.91753950375218
0.775,0.75,0.7,1.92326832063421,1.92154651809705
0.775,0.75,0.725,1.92600986030366,1.9251902064831
0.775,0.75,0.75,1.92849057800749,1.92855428123156
0.775,0.75,0.775,1.93084559382604,1.93157557891141
0.775,0.75,0.8,1.9329963182387,1.9343773491217
0.775,0.75,0.825,1.93498903691818,1.93695597193481
0.775,0.75,0.85,1.93684016820456,1.93933480550332
0.775,0.75,0.875,1.9385645644181,1.94153493482385
0.775,0.75,0.9,1.94017631613599,1.94357555105394
0.775,0.75,0.925,1.94168952958363,1.94547461128624
0.775,0.75,0.95,1.94312035005783,1.94724987327411
0.775,0.75,0.975,1.9444851166345,1.94891946124276
0.775,0.75,1,1.94580900415579,1.95050546233235
0.775,0.775,0.6,1.91266569704411,1.90524243773487
0.775,0.775,0.625,1.91656513113475,1.91061051983126
0.775,0.775,0.65,1.9201056971118,1.9154725123985
0.775,0.775,0.675,1.92335864446938,1.91987147636562
0.775,0.775,0.7,1.92632491605415,1.92387601180254
0.775,0.775,0.725,1.92906358178894,1.92751723573099
0.775,0.775,0.75,1.93157229407512,1.93084824792673
0.775,0.775,0.775,1.93392637684732,1.93386564452715
0.775,0.775,0.8,1.93604295288196,1.93669690191038
0.775,0.775,0.825,1.93803385408858,1.93927291800877
0.775,0.775,0.85,1.93988293034831,1.94164958340296
0.775,0.775,0.875,1.94160526777326,1.94384770386767
0.775,0.775,0.9,1.94321496220041,1.94588640496452
0.775,0.775,0.925,1.94472607803089,1.94778360110292
0.775,0.775,0.95,1.94615459781218,1.94955695214838
0.775,0.775,0.975,1.9475169058322,1.95122463274264
0.775,0.775,1,1.94883786530929,1.95280853846603
0.775,0.8,0.6,1.91547606383851,1.90738991326157
0.775,0.8,0.625,1.91937000941666,1.9127532842287
0.775,0.8,0.65,1.92290577053094,1.91760404096513
0.775,0.8,0.675,1.92616823631805,1.92201954218745
0.775,0.8,0.7,1.92912184883379,1.92600474713757
0.775,0.8,0.725,1.93186848704788,1.92965996028723
0.775,0.8,0.75,1.93436571934583,1.93297468318774
0.775,0.8,0.775,1.93669885601479,1.9360318302754
0.775,0.8,0.8,1.93886411074698,1.9388101989024
0.775,0.8,0.825,1.94083082260728,1.94140640118941
0.775,0.8,0.85,1.94267732112134,1.9437805118013
0.775,0.8,0.875,1.94439812136854,1.94597652946691
0.775,0.8,0.9,1.94600623726387,1.94801325077171
0.775,0.8,0.925,1.94751571978932,1.94990853041215
0.775,0.8,0.95,1.94894067472721,1.95167865558908
0.775,0.8,0.975,1.95030114295349,1.95334465394455
0.775,0.8,1,1.95161973694606,1.95492653372934
0.775,0.825,0.6,1.91807326979198,1.90941131695849
0.775,0.825,0.625,1.92196716142204,1.91477363771567
0.775,0.825,0.65,1.92550190399798,1.91963024969975
0.775,0.825,0.675,1.92875002273235,1.92402299454479
0.775,0.825,0.7,1.93171065178683,1.92802290955531
0.775,0.825,0.725,1.93444474933175,1.93165869260215
0.775,0.825,0.75,1.93694796959092,1.93498605287401
0.775,0.825,0.775,1.9392698031634,1.93802673847525
0.775,0.825,0.8,1.9414137574123,1.94082213981146
0.775,0.825,0.825,1.94342259428733,1.94337219009318
0.775,0.825,0.85,1.94524263636178,1.94577024093402
0.775,0.825,0.875,1.94696166780725,1.94796431815577
0.775,0.825,0.9,1.94856777200753,1.94999945261068
0.775,0.825,0.925,1.95007518351217,1.95189323992293
0.775,0.825,0.95,1.95149967980849,1.95366316050075
0.775,0.825,0.975,1.95285773874392,1.95532754135644
0.775,0.825,1,1.95417349328025,1.95690754506888
0.775,0.85,0.6,1.9204575125883,1.91125451889328
0.775,0.85,0.625,1.92434657430243,1.91661271506851
0.775,0.85,0.65,1.92787717303892,1.92145919958483
0.775,0.85,0.675,1.93113342151115,1.92586691230393
0.775,0.85,0.7,1.93408315452552,1.92984938442355
0.775,0.85,0.725,1.93682416409369,1.93349772928808
0.775,0.85,0.75,1.93931781547411,1.93681010714157
0.775,0.85,0.775,1.9416455025615,1.93986161179287
0.775,0.85,0.8,1.94378740529295,1.94265536788805
0.775,0.85,0.825,1.94577248142875,1.94522567325295
0.775,0.85,0.85,1.94762900648484,1.94758278049589
0.775,0.85,0.875,1.94933011448608,1.94979161109363
0.775,0.85,0.9,1.95093514498005,1.95182473149282
0.775,0.85,0.925,1.9524412210896,1.95371678706787
0.775,0.85,0.95,1.95386272621834,1.95548384678414
0.775,0.85,0.975,1.95521916201111,1.95714662134844
0.775,0.85,1,1.95653301838775,1.95872501472409
0.775,0.875,0.6,1.92266942056778,1.91300074779493
0.775,0.875,0.625,1.92655826924317,1.91835780322966
0.775,0.875,0.65,1.93008779302559,1.92320951198319
0.775,0.875,0.675,1.93333161118557,1.92759662283172
0.775,0.875,0.7,1.93628725331656,1.93159235804564
0.775,0.875,0.725,1.93901742194524,1.93522314003288
0.775,0.875,0.75,1.94151616561779,1.93854686636173
0.775,0.875,0.775,1.94383435600865,1.94158324295656
0.775,0.875,0.8,1.94597409524445,1.94437538066031
0.775,0.875,0.825,1.94795689356918,1.9469444022317
0.775,0.875,0.85,1.94979894832651,1.94931372537852
0.775,0.875,0.875,1.95153095961382,1.95148838852271
0.775,0.875,0.9,1.95311488021847,1.9535394611393
0.775,0.875,0.925,1.95461945574646,1.9554299016892
0.775,0.875,0.95,1.95604059454773,1.95719673193124
0.775,0.875,0.975,1.95739498123564,1.95885806642556
0.775,0.875,1,1.95870642719825,1.96043481828809
0.775,0.9,0.6,1.92470892704829,1.91459406105005
0.775,0.9,0.625,1.92859352415761,1.91994750920566
0.775,0.9,0.65,1.93211948732436,1.92479006054287
0.775,0.9,0.675,1.93537026998539,1.92919084157999
0.775,0.9,0.7,1.93831649921392,1.93317076783808
0.775,0.9,0.725,1.94105262046617,1.93681299357405
0.775,0.9,0.75,1.94354311666078,1.94012315536391
0.775,0.9,0.775,1.94586642674278,1.94316930080331
0.775,0.9,0.8,1.94800469710687,1.94595965730961
0.775,0.9,0.825,1.94998604890882,1.94852704973084
0.775,0.9,0.85,1.95182558525668,1.95089499859507
0.775,0.9,0.875,1.95353994515717,1.95308454339411
0.775,0.9,0.9,1.95515035709412,1.95510643380919
0.775,0.9,0.925,1.95664270446352,1.95700643749091
0.775,0.9,0.95,1.95806157211509,1.95877046663161
0.775,0.9,0.975,1.95941462963471,1.96043034781003
0.775,0.9,1,1.96072448391346,1.9620056703045
0.775,0.925,0.6,1.92660744394963,1.91611098282907
0.775,0.925,0.625,1.93049188711254,1.9214634223766
0.775,0.925,0.65,1.93401685281183,1.92631254352361
0.775,0.925,0.675,1.93725683704526,1.93069457100421
0.775,0.925,0.7,1.94020804857932,1.93468654696607
0.775,0.925,0.725,1.94293475569348,1.9383128250662
0.775,0.925,0.75,1.94542956387356,1.94163328115422
0.775,0.925,0.775,1.94774464493819,1.94466570390405
0.775,0.925,0.8,1.94988104896968,1.94745456402397
0.775,0.925,0.825,1.95186061761009,1.95002057807839
0.775,0.925,0.85,1.95369929783007,1.95238736133993
0.775,0.925,0.875,1.95541175581854,1.9545759234591
0.775,0.925,0.9,1.95701204306678,1.95660515569241
0.775,0.925,0.925,1.95852324056313,1.95848357318374
0.775,0.925,0.95,1.9599296361259,1.96025891053573
0.775,0.925,0.975,1.96128116110169,1.96191730919813
0.775,0.925,1,1.96258898719546,1.96349119265428
0.775,0.95,0.6,1.92836551598111,1.9174992758375
0.775,0.95,0.625,1.93224605097172,1.92284838051198
0.775,0.95,0.65,1.93576785201983,1.92768732564059
0.775,0.95,0.675,1.93901381504783,1.93208193028182
0.775,0.95,0.7,1.9419568804751,1.93605950287886
0.775,0.95,0.725,1.94468871820636,1.93969628977263
0.775,0.95,0.75,1.94717638958477,1.94300441396149
0.775,0.95,0.775,1.94949590405797,1.94604578074761
0.775,0.95,0.8,1.95163105427643,1.94883303208763
0.775,0.95,0.825,1.95360943030959,1.95139753444946
0.775,0.95,0.85,1.95544620217885,1.95376281586708
0.775,0.95,0.875,1.95715754662326,1.95595006508767
0.775,0.95,0.9,1.95875653071111,1.9579782485828
0.775,0.95,0.925,1.96025706977343,1.95986500161086
0.775,0.95,0.95,1.9616766271538,1.96162339205031
0.775,0.95,0.975,1.9630213748363,1.96328614394635
0.775,0.95,1,1.96432811974825,1.96485847717916
0.775,0.975,0.6,1.93000704342961,1.91882709778039
0.775,0.975,0.625,1.93388734680114,1.92417516677129
0.775,0.975,0.65,1.93740788552986,1.92901698067718
0.775,0.975,0.675,1.94064472242456,1.93339747636067
0.775,0.975,0.7,1.94359176022578,1.93738357300155
0.775,0.975,0.725,1.94631563106262,1.94100830113879
0.775,0.975,0.75,1.94880675789962,1.944323759026
0.775,0.975,0.775,1.95111930469654,1.94735469409756
0.775,0.975,0.8,1.95325279871638,1.95014060018149
0.775,0.975,0.825,1.9552296038701,1.95270385545204
0.775,0.975,0.85,1.95706563054824,1.95506806452288
0.775,0.975,0.875,1.95877547895159,1.95725424780794
0.775,0.975,0.9,1.96037298047875,1.95928144745529
0.775,0.975,0.925,1.96187191414005,1.96116738747956
0.775,0.975,0.95,1.9632874923503,1.96292869525707
0.775,0.975,0.975,1.96463904468212,1.96458199574164
0.775,0.975,1,1.96593889800956,1.96615819886981
0.775,1,0.6,1.93153278263282,1.92004217657892
0.775,1,0.625,1.93540963239002,1.92538731230388
0.775,1,0.65,1.9389276962759,1.93022295691064
0.775,1,0.675,1.94216939742971,1.93461204585905
0.775,1,0.7,1.94510960716736,1.93858745009361
0.775,1,0.725,1.94783767344725,1.94221939408855
0.775,1,0.75,1.95032280975591,1.94552565189269
0.775,1,0.775,1.9526389971061,1.94856276792093
0.775,1,0.8,1.95477140377291,1.95134723401931
0.775,1,0.825,1.95674718095825,1.95390913313298
0.775,1,0.85,1.95858157423353,1.95627197612196
0.775,1,0.875,1.9602905102895,1.95845693937203
0.775,1,0.9,1.96188710139207,1.96048298677701
0.775,1,0.925,1.96338508003315,1.962367849665
0.775,1,0.95,1.96479864110818,1.96412788890055
0.775,1,0.975,1.96614619447593,1.96578308554813
0.775,1,1,1.96745071015603,1.96735234770988
0.775,1.025,0.6,1.93296148780036,1.92121121171477
0.775,1.025,0.625,1.93683805652957,1.92655530843838
0.775,1.025,0.65,1.94035483242314,1.9313936130057
0.775,1.025,0.675,1.94358865167173,1.93576963261896
0.775,1.025,0.7,1.94653213847187,1.9397529609636
0.775,1.025,0.725,1.94925331766459,1.94337377012461
0.775,1.025,0.75,1.95174131885508,1.94668682966689
0.775,1.025,0.775,1.95405147915983,1.94971434037163
0.775,1.025,0.8,1.95618240518871,1.9524975979765
0.775,1.025,0.825,1.95815678133061,1.95505837638567
0.775,1.025,0.85,1.95999049359793,1.95742026223917
0.775,1.025,0.875,1.96169811133277,1.95960425793396
0.775,1.025,0.9,1.96329342186211,1.96162938909821
0.775,1.025,0.925,1.96479012812235,1.96351337493601
0.775,1.025,0.95,1.96620321135874,1.96527291519712
0.775,1.025,0.975,1.96754925183901,1.96692728436691
0.775,1.025,1,1.96885118785684,1.96849646974149
0.775,1.05,0.6,1.93429397415156,1.92228047755353
0.775,1.05,0.625,1.93816748253801,1.9276219919486
0.775,1.05,0.65,1.94168218472391,1.93245462046712
0.775,1.05,0.675,1.94492010614783,1.93683877193486
0.775,1.05,0.7,1.94785773552748,1.9408121827846
0.775,1.05,0.725,1.95058246859765,1.94443980282045
0.775,1.05,0.75,1.95306532440616,1.94774435336608
0.775,1.05,0.775,1.95537857996071,1.95077767989099
0.775,1.05,0.8,1.95750855812854,1.9535596476374
0.775,1.05,0.825,1.95948143663451,1.95611913669129
0.775,1.05,0.85,1.96131433578376,1.95847986465629
0.775,1.05,0.875,1.96302116809978,1.96066276451449
0.775,1.05,0.9,1.96461570510731,1.96268685200924
0.775,1.05,0.925,1.96611162718073,1.96456983455064
0.775,1.05,0.95,1.96752313515459,1.96632808294246
0.775,1.05,0.975,1.96886826785235,1.96798151947276
0.775,1.05,1,1.9701690813846,1.96954983051884
0.775,1.075,0.6,1.93554495850524,1.9233152147815
0.775,1.075,0.625,1.93941815654191,1.92865569917653
0.775,1.075,0.65,1.94293155871662,1.93349080871601
0.775,1.075,0.675,1.94616267320404,1.93786279797558
0.775,1.075,0.7,1.94910298717064,1.94184361506299
0.775,1.075,0.725,1.95182176519556,1.94546090472724
0.775,1.075,0.75,1.95430698121388,1.94877179778924
0.775,1.075,0.775,1.95661502059759,1.951796237705
0.775,1.075,0.8,1.95874366857564,1.95457711783937
0.775,1.075,0.825,1.96071589401893,1.95713567365901
0.775,1.075,0.85,1.96254756241189,1.95949547426582
0.775,1.075,0.875,1.96425321846441,1.96167750324621
0.775,1.075,0.9,1.96584661751791,1.96370076486472
0.775,1.075,0.925,1.96734141755816,1.96558295256043
0.775,1.075,0.95,1.9687524803886,1.96734074655517
0.775,1.075,0.975,1.97009637136868,1.96899335140577
0.775,1.075,1,1.97139578815955,1.97056078704533
0.775,1.1,0.6,1.93671544003957,1.92426089041728
0.775,1.1,0.625,1.94058591832749,1.92959909515745
0.775,1.1,0.65,1.94409759128465,1.93442896488738
0.775,1.1,0.675,1.94733215011472,1.93880868197409
0.775,1.1,0.7,1.95026744454083,1.94278026068733
0.775,1.1,0.725,1.95298922067594,1.94640400733578
0.775,1.1,0.75,1.95547002055497,1.94970699534125
0.775,1.1,0.775,1.95778068112981,1.95273693307893
0.775,1.1,0.8,1.95990849971121,1.95551665534837
0.775,1.1,0.825,1.96187941674632,1.95807404595632
0.775,1.1,0.85,1.96371037583662,1.96043280904016
0.775,1.1,0.875,1.96541534845136,1.96261385602236
0.775,1.1,0.9,1.96700807685516,1.96463618158137
0.775,1.1,0.925,1.9685022009748,1.96651746702614
0.775,1.1,0.95,1.96991193451203,1.96827407975905
0.775,1.1,0.975,1.97125506608038,1.96992582697845
0.775,1.1,1,1.97255357531847,1.9714923498515
0.775,1.125,0.6,1.93781687277687,1.92518126533167
0.775,1.125,0.625,1.94168702507014,1.930518461476
0.775,1.125,0.65,1.94519739549635,1.93535065949874
0.775,1.125,0.675,1.94842608259009,1.93971900964926
0.775,1.125,0.7,1.95136355225128,1.94369754621835
0.775,1.125,0.725,1.9540801838502,1.94731166571555
0.775,1.125,0.75,1.95656290881994,1.95062059849408
0.775,1.125,0.775,1.95886905802789,1.95364227659334
0.775,1.125,0.8,1.96099567693494,1.95642101734281
0.775,1.125,0.825,1.9629659892162,1.95897757450422
0.775,1.125,0.85,1.96479584230977,1.96133550092019
0.775,1.125,0.875,1.96649975962896,1.96351576270177
0.775,1.125,0.9,1.96809146937423,1.96553734404054
0.775,1.125,0.925,1.96958459226624,1.96741791345533
0.775,1.125,0.95,1.97099388857296,1.96917413043414
0.775,1.125,0.975,1.97233592586869,1.9708251245245
0.775,1.125,1,1.97363321631159,1.97239085009695
0.775,1.15,0.6,1.93884498344374,1.9260268922819
0.775,1.15,0.625,1.94271346919147,1.93136426843238
0.775,1.15,0.65,1.94622201933842,1.93619423230616
0.775,1.15,0.675,1.94945201979654,1.94056483827259
0.775,1.15,0.7,1.95238664107741,1.94453987741583
0.775,1.15,0.725,1.95510448973909,1.94815539839187
0.775,1.15,0.75,1.9575846421291,1.95146170444944
0.775,1.15,0.775,1.95989191031393,1.95448416161287
0.775,1.15,0.8,1.96201778765119,1.95726202210803
0.775,1.15,0.825,1.96398740159807,1.95981775736403
0.775,1.15,0.85,1.96581659170511,1.96217491447112
0.775,1.15,0.875,1.96751987236622,1.96435445275045
0.775,1.15,0.9,1.96911096052655,1.96637534797564
0.775,1.15,0.925,1.97060346165704,1.96825525756374
0.775,1.15,0.95,1.97201173910598,1.97001065055041
0.775,1.15,0.975,1.97335309738869,1.97166101338686
0.775,1.15,1,1.97464959316131,1.97322605026259
0.775,1.175,0.6,1.93981457864393,1.92684701563322
0.775,1.175,0.625,1.94368156160445,1.93218018845186
0.775,1.175,0.65,1.94718790632361,1.93700927518827
0.775,1.175,0.675,1.95042176719887,1.94137461395908
0.775,1.175,0.7,1.95335096867647,1.94535035942261
0.775,1.175,0.725,1.95607212948922,1.94896203346851
0.775,1.175,0.75,1.95854754221205,1.95226846318692
0.775,1.175,0.775,1.96085759115302,1.95528808380595
0.775,1.175,0.8,1.96298252143831,1.95806482494881
0.775,1.175,0.825,1.96495079494354,1.96061952315274
0.775,1.175,0.85,1.96677917807638,1.96297568625858
0.775,1.175,0.875,1.96848168918937,1.96515428860692
0.775,1.175,0.9,1.97007203314389,1.96717429624328
0.775,1.175,0.925,1.97156379896865,1.96905335563097
0.775,1.175,0.95,1.97297144101012,1.9708079452535
0.775,1.175,0.975,1.97431197081748,1.97245745881285
0.775,1.175,1,1.97560752144246,1.97402162783994
0.775,1.2,0.6,1.94074388869175,1.92760389934344
0.775,1.2,0.625,1.94460966830204,1.93293772158837
0.775,1.2,0.65,1.94811622808989,1.93776609707235
0.775,1.2,0.675,1.95134068862924,1.94213062900449
0.775,1.2,0.7,1.95427534272847,1.9461057560746
0.775,1.2,0.725,1.95698831819333,1.94971621113256
0.775,1.2,0.75,1.95946853444257,1.95302249408433
0.775,1.2,0.775,1.96177151958618,1.95604069596844
0.775,1.2,0.8,1.96389552913215,1.9588166491361
0.775,1.2,0.825,1.96586337950128,1.96137060689171
0.775,1.2,0.85,1.96769089555371,1.96372610084836
0.775,1.2,0.875,1.96939257410623,1.96590407416265
0.775,1.2,0.9,1.97098210951736,1.96792348450708
0.775,1.2,0.925,1.9724730761068,1.96980196727355
0.775,1.2,0.95,1.97388006202946,1.97155622703668
0.775,1.2,0.975,1.97521973977487,1.97320515379192
0.775,1.2,1,1.97651429438279,1.97476861036951
0.775,1.225,0.6,1.94159840348833,1.92833488321587
0.775,1.225,0.625,1.94546290916248,1.93366529133802
0.775,1.225,0.65,1.94896692352534,1.93849202987977
0.775,1.225,0.675,1.95219855233152,1.94285420302737
0.775,1.225,0.7,1.95512573010456,1.94682821668745
0.775,1.225,0.725,1.95784482175991,1.95043707697997
0.775,1.225,0.75,1.96031857888286,1.95374209404484
0.775,1.225,0.775,1.96262681921937,1.95675927378425
0.775,1.225,0.8,1.96475014964822,1.9595342737778
0.775,1.225,0.825,1.96671736918208,1.9620873386472
0.775,1.225,0.85,1.96854392238297,1.96444198841946
0.775,1.225,0.875,1.9702450669696,1.96661915746135
0.775,1.225,0.9,1.97183408668943,1.96863780353483
0.775,1.225,0.925,1.9733245766831,1.97051556653843
0.775,1.225,0.95,1.97473086207554,1.97226888595765
0.775,1.225,0.975,1.97606995499786,1.9739170955431
0.775,1.225,1,1.97736386963736,1.97547988141588
0.775,1.25,0.6,1.9424279986776,1.92901420279745
0.775,1.25,0.625,1.94629143331993,1.9343452574554
0.775,1.25,0.65,1.94979572774312,1.93917120423172
0.775,1.25,0.675,1.95301811572969,1.94353308945097
0.775,1.25,0.7,1.95595074713328,1.94750617929308
0.775,1.25,0.725,1.95866190458074,1.95111436590715
0.775,1.25,0.75,1.96114035884061,1.95441888369527
0.775,1.25,0.775,1.96344175177479,1.95743514016976
0.775,1.25,0.8,1.9655642183273,1.96020941745568
0.775,1.25,0.825,1.96753061703634,1.96276181161943
0.775,1.25,0.85,1.96935675914644,1.96511584112208
0.775,1.25,0.875,1.97105712571361,1.96729243520855
0.775,1.25,0.9,1.97264539134387,1.96931053578372
0.775,1.25,0.925,1.97413510357791,1.97118775884458
0.775,1.25,0.95,1.97554080935476,1.97294078300454
0.775,1.25,0.975,1.97687911833336,1.97458846125687
0.775,1.25,1,1.97817212386331,1.97615060336199
0.775,1.275,0.6,1.94318981638967,1.92967127258097
0.775,1.275,0.625,1.94705232037089,1.93499939930414
0.775,1.275,0.65,1.95055413174306,1.93982394176539
0.775,1.275,0.675,1.95378386662594,1.94418331352158
0.775,1.275,0.7,1.95670909419046,1.94815567004858
0.775,1.275,0.725,1.95942652991567,1.95176210069553
0.775,1.275,0.75,1.96189858514987,1.95506570753878
0.775,1.275,0.775,1.96420537890236,1.95808077640409
